INFO_SATNAME,INFO_NORAD_NUMBER,INFO_OBJECT_TYPE,INFO_TYPE_OF_ORBIT,INFO_COUNTRY,INFO_CLASS_OF_ORBIT,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH_YEAR,CURRENT,EXPECTED_LIFETIME_YRS,LAUNCH_MASS_KG,TIME_IN_ORBIT,COUNTRY_GROUPED_CIS,COUNTRY_GROUPED_PRC,COUNTRY_GROUPED_REST,COUNTRY_GROUPED_UK,COUNTRY_GROUPED_US,PURPOSE_COMMUNICATIONS,PURPOSE_EARTH_OBSERVATION,PURPOSE_OTHER,PURPOSE_TECHNOLOGY_DEVELOPMENT,RCS_SIZE_ENC,CLASS_OF_ORBIT_ENC
FLOCK 4S 44,47686,PAYLOAD,Sun-Synchronous,US,LEO,0.0010968162684531907,0.986910197869102,0.002082696953708589,0.0021035507937398334,0.9130434782608603,0.0,0.07692307692307693,0.00032583903551645487,0.09520516366989396,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
COSMOS 2455,36095,PAYLOAD,Non-Polar Inclined,CIS,LEO,0.011694432916345518,0.6811770674784373,0.021132431756963152,0.02154036012789589,0.3913043478260789,1.0,0.23076923076923078,0.8142717497556208,0.6046565237436606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-1548,46054,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1536422314430613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2484,48141,PAYLOAD,Non-Polar Inclined,US,LEO,0.00022973854271654548,0.5377980720446474,0.0005276165616061755,0.00039266281483143605,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10096818810511757,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3399,51121,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0925541724296911,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5111,56146,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0425311203319502,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5561,56337,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9906646372399797,0.01160756435533587,0.012032310540191845,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1686,46328,PAYLOAD,Non-Polar Inclined,US,LEO,0.006151064208217219,0.5382039573820395,0.011246563550026381,0.011555505693610815,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.15053019824804056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2227,48575,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12125403411710464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5311,55288,PAYLOAD,Polar,US,LEO,0.0065216102448568125,0.7100963977676306,0.0118574879897809,0.012284736635440623,1.0,1.0,0.15384615384615385,0.0469208211143695,0.05048409405255879,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3074,49170,PAYLOAD,Polar,US,LEO,2.9643682931165816e-05,0.7098934550989345,2.7769292716114773e-05,0.0001682840634991867,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.07561088059013368,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1545,46156,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011191024964594152,0.011555505693610815,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1523743660673121,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0294,49083,PAYLOAD,Polar,UK,LEO,0.016615284282919307,0.8916286149162861,0.029685373913526426,0.030263084085937066,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10995850622406639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
STARLINK-4190,53001,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0730751498386353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NIMIQ 6,38342,PAYLOAD,,CA,GEO,0.9995923993596963,0.00030441400304414,0.990058593207631,0.9996634318730017,0.5217391304347814,1.0,1.0,0.7727272727272728,0.49988473951129553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-1849,47137,PAYLOAD,Non-Polar Inclined,US,LEO,0.0028976700065216077,0.5380010147133434,0.005276165616061758,0.005581421439389691,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.14096357768556939,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2488,48145,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1256339326878746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ALOS 2,39766,PAYLOAD,Sun-Synchronous,JPN,LEO,0.007433153494990213,0.9934043632673769,0.013495876260031656,0.013939529926515959,0.6086956521739069,1.0,0.3846153846153847,0.3450635386119257,0.41493775933609955,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-3282,50177,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.0962425080682342,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
COSMOS 2529 (GLONASS),43687,PAYLOAD,Non-Polar Inclined,CIS,MEO,0.4360808086796703,0.652156265854896,0.5278387159479048,0.5321142087844282,0.7826086956521721,1.0,0.3846153846153847,0.23020527859237538,0.22775472568003685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-1156,45054,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17565698478561548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4210,52874,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07538035961272474,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1733,46564,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.14672660212079297,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2455,48117,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1256339326878746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2266,47997,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1272475795297372,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
OFEQ 5,27434,PAYLOAD,Non-Polar Inclined,ISRA,LEO,0.006032489476492556,0.5398274987316082,0.010996639915581351,0.011387221630111629,0.08695652173912549,0.0,0.15384615384615385,0.04855001629195178,0.8533886583679114,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-5269,54161,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06005071461502997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
OBJECT L,55258,UNKNOWN,Sun-Synchronous,PRC,LEO,0.00014821841465584296,0.986910197869102,0.0003054622198772599,0.0003365681269983734,1.0,0.0,0.46153846153846156,0.007820136852394917,0.015099124020285855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
UMBRA-2001,48906,PAYLOAD,Sun-Synchronous,US,LEO,0.0003631351159067986,0.9898528665651951,0.0008053094887673206,0.0006170415661636841,0.9130434782608603,0.0,0.07692307692307693,0.01026392961876833,0.05763024435223605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-4471,53664,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9907661085743276,0.01160756435533587,0.012032310540191845,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06673582295988933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4177,53013,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0730751498386353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4564,53560,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.068118948824343,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0277,48995,PAYLOAD,Polar,UK,LEO,0.016355902057271596,0.8917300862506342,0.02924106523006859,0.029842373927189095,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.11583679114799447,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3252,49733,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.09808667588750575,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4731,53703,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06615952051636698,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5646,55461,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04887044721069617,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
OBJECT D,49006,UNKNOWN,Sun-Synchronous,PRC,LEO,0.004617003616529322,0.9876204972095382,0.008525172863847158,0.008666629270208111,0.9130434782608603,1.0,0.07692307692307693,0.0061909416748126425,0.11560627017058553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STERNULA-1,55044,PAYLOAD,Sun-Synchronous,DEN,LEO,0.00014821841465584296,0.9878234398782344,0.0003054622198772599,0.00030852078308184205,1.0,0.0,0.23076923076923078,0.0013033561420658195,0.023282618718303373,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
JILIN-01 GAOFEN 4A,52388,PAYLOAD,Sun-Synchronous,PRC,LEO,0.004372443232347187,0.9889396245560629,0.008053094887673211,0.008217871767543614,0.956521739130423,1.0,0.07692307692307693,0.006679700228087324,0.08091286307053941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-5535,56356,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9907661085743276,0.01160756435533587,0.012032310540191845,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1404,45686,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16101890272014752,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4426,53484,PAYLOAD,Non-Polar Inclined,US,LEO,0.006388213671666573,0.9907661085743276,0.011690872233484213,0.01194816850844225,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06892577224527432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
YAOGAN-31 H,47693,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.014621746605798305,0.6431253170979198,0.02910221876648802,0.023896337016884504,0.9130434782608603,1.0,0.46153846153846156,0.11371782339524275,0.1304748732134624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ARKYD 6A,43130,PAYLOAD,Sun-Synchronous,US,LEO,0.0004224224817691441,0.986910197869102,0.0008330787814834354,0.0008133729735794026,0.7826086956521721,0.0,0.046153846153846156,0.0013033561420658195,0.19628861226371597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
STARLINK-1176,45090,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17565698478561548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4536,53783,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010941101330149122,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06546795758414015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NAVSTAR 72 (USA 258),40294,PAYLOAD,Non-Polar Inclined,US,MEO,0.4673474832513191,0.5749365804160324,0.5606620199383522,0.5579458125315533,0.6086956521739069,1.0,0.6153846153846154,0.26523297491039427,0.39672660212079297,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-5721,55617,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011468717891755298,0.01194816850844225,1.0,1.0,0.15384615384615385,0.0469208211143695,0.047717842323651456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
O3B FM11,40349,PAYLOAD,Equatorial,O3B,MEO,0.1486853026620027,0.00030441400304414,0.2200438754824915,0.22238738991417514,0.6086956521739069,1.0,1.0,0.10557184750733137,0.3909635776855694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
ONEWEB-0416,51625,PAYLOAD,Polar,UK,LEO,0.016741269935376765,0.891527143581938,0.029907528255255337,0.030487462837269316,0.956521739130423,1.0,0.23076923076923078,0.023786249592701206,0.0900184416781927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
STARLINK-5030,55418,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04910096818810512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1058,44763,PAYLOAD,Non-Polar Inclined,US,LEO,0.00017786209758700877,0.5377980720446474,0.0003054622198772599,0.0004207101587479665,0.8260869565217348,0.0,0.15384615384615385,0.036656891495601175,0.16551406177962194,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1148,45052,PAYLOAD,Non-Polar Inclined,US,LEO,0.0034979545858777467,0.5381024860476914,0.006359168031990225,0.006703315196050934,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17565698478561548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
WORLDVIEW 2,35946,PAYLOAD,Sun-Synchronous,US,LEO,0.009560087745301482,0.9990867579908675,0.017355807947571578,0.017697874011331126,0.3913043478260789,1.0,0.40384615384615385,0.45584881068752037,0.6096127247579529,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
HAWK-3C,48948,PAYLOAD,Sun-Synchronous,US,LEO,0.004431730598209518,0.9909690512430238,0.008219710643969898,0.008302013799293207,0.9130434782608603,1.0,0.15384615384615385,0.0021179537308569567,0.11595205163669894,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0
STARLINK-4294,53176,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2071,47361,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13450899031811894,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 170,43930,PAYLOAD,Polar,US,LEO,0.007788877690164231,0.878640284119736,0.014134569992502292,0.014556571492679643,0.8260869565217348,1.0,1.0,0.13978494623655915,0.2198017519594283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4408,53206,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9907661085743276,0.01160756435533587,0.012032310540191845,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07134624250806823,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2004,47599,PAYLOAD,Non-Polar Inclined,US,LEO,0.0011190490306515755,0.5378995433789954,0.002082696953708589,0.0021876928254894266,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.08828953434762563,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0311,49097,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029157757351920246,0.029702137207606442,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10995850622406639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
STARLINK-4400,53468,PAYLOAD,Non-Polar Inclined,US,LEO,0.006388213671666573,0.9906646372399797,0.011635333648051985,0.012004263196275315,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06892577224527432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3995,52632,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0792992162286768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0390,50470,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029129988059204134,0.029702137207606442,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.09520516366989396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NUSAT-19 (ROSALIND),48905,PAYLOAD,Sun-Synchronous,ARGN,LEO,0.0008152012806071085,0.9898528665651951,0.0014995418066701838,0.001598698603242273,0.9130434782608603,0.0,0.23076923076923078,0.005702183121537961,0.07872291378515445,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-4045,53152,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0305,49093,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029157757351920246,0.029702137207606442,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10995850622406639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
BEIDOU 3G1,43683,PAYLOAD,,PRC,GEO,0.999570166597498,0.02983257229832572,0.9901974396712115,0.9994951478095025,0.7826086956521721,1.0,0.46153846153846156,0.13000977517106552,0.2279852466574458,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-3610,51812,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08828953434762563,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0024,45137,PAYLOAD,Polar,UK,LEO,0.016741269935376765,0.891527143581938,0.029907528255255337,0.030487462837269316,0.8695652173912976,1.0,0.23076923076923078,0.023786249592701206,0.1747349008759797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
OBJECT-DD,55108,UNKNOWN,Sun-Synchronous,TBD,LEO,0.0004224224817691441,0.9877219685438863,0.0008053094887673206,0.000841420317495933,1.0,0.0,0.046153846153846156,0.00032583903551645487,0.027086214845550953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
STARLINK-1243,45234,PAYLOAD,Non-Polar Inclined,US,LEO,0.001926839390525889,0.5380010147133434,0.0036377773458110023,0.0036461547091490437,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.12943752881512216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SPACEBEENZ-19,52404,PAYLOAD,Sun-Synchronous,NZ,LEO,0.001052350744056435,0.9879249112125823,0.00202715836827636,0.001991361418073709,0.956521739130423,0.0,0.0,0.0,0.008298755186721997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LYNK TOWER 1,52162,PAYLOAD,Sun-Synchronous,US,LEO,0.003987075354242017,0.98701166920345,0.0072755546916220045,0.007572782857463399,0.956521739130423,1.0,0.15384615384615385,0.012707722385141739,0.08425541724296912,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0
KSM1-D,46907,PAYLOAD,Non-Polar Inclined,LUXE,LEO,0.005647121598387386,0.37422628107559613,0.010357946183110716,0.010601896000448759,0.8695652173912976,1.0,0.23076923076923078,0.02642554578038449,0.14303826648224988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-1094,44941,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17819271553711385,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0230,48769,PAYLOAD,Polar,UK,LEO,0.01642260034386671,0.8918315575849821,0.029352142400933052,0.029926515958938693,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.11975564776394651,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
MOHAMMED VI-B,43717,PAYLOAD,Sun-Synchronous,MA,LEO,0.007551728226714877,0.993810248604769,0.013718030601760575,0.01416390867784821,0.7826086956521721,1.0,0.3538461538461539,0.18051482567611601,0.22568003688335636,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TDRS 13,42915,PAYLOAD,,US,GEO,0.9995923993596963,0.0350076103500761,0.9914192885507206,0.9982891120210916,0.7391304347826093,1.0,1.0,0.5620723362658847,0.27869986168741356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-2468,48127,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011191024964594152,0.011555505693610815,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1256339326878746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
GRUS-1E,47935,PAYLOAD,Sun-Synchronous,JPN,LEO,0.0065067884033912365,0.9900558092338914,0.012079642331509818,0.012004263196275315,0.9130434782608603,1.0,0.23076923076923078,0.01596611274030629,0.12747810050714614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-4089,52831,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07538035961272474,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5102,55645,PAYLOAD,Polar,US,LEO,0.0036758166834647554,0.7100963977676306,0.0066923995445836,0.007011835979132776,1.0,0.0,0.15384615384615385,0.0469208211143695,0.001844167819271554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SPHERE-1 EYE,55072,PAYLOAD,Sun-Synchronous,JPN,LEO,0.00025197130491491637,0.9876204972095382,0.0005276165616061755,0.0004768048465810292,1.0,0.0,0.046153846153846156,0.0013033561420658195,0.02950668510834486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
STARLINK-2754,48641,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.11998616874135545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1955,47556,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13278008298755187,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4440,53671,PAYLOAD,Sun-Synchronous,US,LEO,0.006380802750933778,0.9906646372399797,0.011690872233484213,0.01192012116452572,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06673582295988933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
