INFO_SATNAME,INFO_NORAD_NUMBER,INFO_OBJECT_TYPE,INFO_TYPE_OF_ORBIT,INFO_COUNTRY,INFO_CLASS_OF_ORBIT,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH_YEAR,CURRENT,EXPECTED_LIFETIME_YRS,LAUNCH_MASS_KG,TIME_IN_ORBIT,COUNTRY_GROUPED_CIS,COUNTRY_GROUPED_PRC,COUNTRY_GROUPED_REST,COUNTRY_GROUPED_UK,COUNTRY_GROUPED_US,PURPOSE_COMMUNICATIONS,PURPOSE_EARTH_OBSERVATION,PURPOSE_OTHER,PURPOSE_TECHNOLOGY_DEVELOPMENT,RCS_SIZE_ENC,CLASS_OF_ORBIT_ENC
ONEWEB-0570,55149,PAYLOAD,Polar,UK,LEO,0.016229916404814138,0.8918315575849821,0.029018910888339678,0.02958994783194032,1.0,1.0,0.23076923076923078,0.023786249592701206,0.051521438450899036,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CARTOSAT 2D,41948,PAYLOAD,Sun-Synchronous,IND,LEO,0.005543368708128299,0.9888381532217148,0.010135791841381801,0.01043361193694957,0.7391304347826093,1.0,0.23076923076923078,0.11599869664385792,0.2999077916090364,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
SHIJIAN 6 04A (SJ-6 04A),37179,PAYLOAD,Sun-Synchronous,PRC,LEO,0.005921325665500687,0.9926940639269405,0.011135486379161922,0.010826274751781008,0.43478260869564167,1.0,0.2461538461538461,0.3629846855653307,0.5677731673582296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ONEWEB-0383,49309,PAYLOAD,Polar,UK,LEO,0.01648929863046185,0.8918315575849821,0.029463219571797507,0.030038705334604815,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10373443983402489,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5474,55665,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0471415398801291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2233,48579,PAYLOAD,Non-Polar Inclined,US,LEO,0.0011635145550483172,0.5380010147133434,0.0021104662464247036,0.002299882201155551,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.06466113416320884,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0662,55822,PAYLOAD,Polar,UK,LEO,0.01648929863046185,0.8918315575849821,0.029463219571797507,0.030038705334604815,1.0,1.0,0.23076923076923078,0.023786249592701206,0.04483633010603965,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2427,47837,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12874596588289533,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
BEIDOU 3M8,43246,PAYLOAD,,PRC,MEO,0.5083446967451236,0.5535261288685945,0.5941240176612701,0.5997083076232681,0.7826086956521721,1.0,0.46153846153846156,0.13000977517106552,0.25299677270631626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-2362,47902,PAYLOAD,Non-Polar Inclined,US,LEO,0.00045947708543309096,0.5378995433789954,0.0007775401960512067,0.0009816570370785888,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10062240663900415,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4502,53557,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.068118948824343,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4023,53135,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0654,55816,PAYLOAD,Polar,UK,LEO,0.01648929863046185,0.8918315575849821,0.02949098886451362,0.030038705334604815,1.0,1.0,0.23076923076923078,0.023786249592701206,0.04483633010603965,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5919,55927,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043914246196403876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3209,49752,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.09808667588750575,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3958,52535,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07941447671738128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5012,53918,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06396957123098201,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SKYSAT C2,41773,PAYLOAD,Sun-Synchronous,US,LEO,0.004972727811703326,0.9845763571790968,0.009136097303601678,0.009339765524204858,0.6956521739130324,1.0,0.13846153846153847,0.01759530791788856,0.31742738589211617,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-3677,51970,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08690640848317197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FLOCK 4Y 8,55071,PAYLOAD,Sun-Synchronous,US,LEO,0.002541945811347604,0.9877219685438863,0.004693010469023354,0.004824143153643351,1.0,1.0,0.07692307692307693,0.0006516780710329097,0.05232826187183034,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-5126,54012,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06270170585523283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
YAOGAN-34,48340,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.014621746605798305,0.6431253170979198,0.027963677765127325,0.025018230773545744,0.9130434782608603,1.0,0.46153846153846156,0.08113391984359726,0.12298294144767172,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ABS 4 (MBSAT),28184,PAYLOAD,,ABS,GEO,0.9995553447560322,0.05032978183663115,0.9903362861347922,0.9992988164020867,0.17391304347825098,1.0,0.7692307692307693,0.6746497230368198,0.8441678192715537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
SPACEBEE-150,52409,PAYLOAD,Sun-Synchronous,US,LEO,0.00025197130491491637,0.9876204972095382,0.000583155147038405,0.0004207101587479665,0.956521739130423,0.0,0.0,0.0,0.022130013831258642,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
DOT-1,44399,PAYLOAD,Sun-Synchronous,UK,LEO,0.0005558190549593833,0.9908675799086757,0.0009996945377801223,0.0011779884444943064,0.8260869565217348,0.0,0.046153846153846156,0.002525252525252525,0.173582295988935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
STARLINK-1585,46117,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1523743660673121,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2274,48599,PAYLOAD,Non-Polar Inclined,US,LEO,0.0005484081342266023,0.5380010147133434,0.0009441559523478936,0.0012060357884108378,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.06454587367450437,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4081,52660,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07883817427385892,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3278,50830,PAYLOAD,Non-Polar Inclined,US,LEO,0.006025078555759775,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.09405255878284924,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3913,52485,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08022130013831258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FORMOSAT7-4/COSMIC2-4,44350,PAYLOAD,Non-Polar Inclined,TWN,LEO,0.005958380269164648,0.24332825976661593,0.010830024159284664,0.011246984910528973,0.8260869565217348,1.0,0.23076923076923078,0.045291625936787226,0.20078377132319042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-5849,55924,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043914246196403876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FLOCK 4V 10,46296,PAYLOAD,Sun-Synchronous,US,LEO,2.2232762198370892e-05,0.987316083206494,0.0001666157562966869,0.0,0.8695652173912976,0.0,0.07692307692307693,0.00032583903551645487,0.10742277547256798,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
AZERSPACE 2/INTELSAT 38,43632,PAYLOAD,,AZER,GEO,0.999599810280429,0.0,0.9898919774513343,0.9998317159365008,0.7826086956521721,1.0,1.0,0.5698924731182796,0.2322498847395113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
ONEWEB-0270,48988,PAYLOAD,Polar,UK,LEO,0.016355902057271596,0.8917300862506342,0.02924106523006859,0.029842373927189095,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.11583679114799447,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CP-9 LEO,44360,PAYLOAD,,US,ELLIPTICAL,0.0037054603663959212,0.28899036022323693,0.009802560328788425,0.0040107701800639484,0.8260869565217348,0.0,0.09230769230769231,0.0006516780710329097,0.03699861687413555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
STARLINK-1626,46167,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1523743660673121,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4620,53674,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9907661085743276,0.0116631029407681,0.011976215852358781,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06673582295988933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1583,46064,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1536422314430613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4260,52986,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0730751498386353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
USA 225,37364,PAYLOAD,Polar,US,LEO,0.016659749807316063,0.9148655504819888,0.030185221182416486,0.029954563302855224,0.4782608695652186,1.0,0.15384615384615385,0.05669599217986315,0.5535961272475796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
STARLINK-4111,53159,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010941101330149122,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5896,55930,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043914246196403876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0203,48235,PAYLOAD,Polar,UK,LEO,0.01648929863046185,0.8918315575849821,0.029463219571797507,0.030038705334604815,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.1235592438911941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5073,55427,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04910096818810512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ANIK F3,31102,PAYLOAD,,CA,GEO,0.9995923993596963,0.0009132420091324202,0.9900030546221987,0.9996914792169181,0.30434782608695343,1.0,1.0,0.7678396871945259,0.714845550945136,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-5572,55378,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.049677270631627475,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1488,45775,PAYLOAD,Non-Polar Inclined,US,LEO,0.0005780518171577681,0.5380010147133434,0.0010552331232123518,0.0011779884444943064,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.12425080682342093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3857,52494,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08022130013831258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1316,45415,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011191024964594152,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17000922083909634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1199,45201,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17346703550023052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0495,54115,PAYLOAD,Polar,UK,LEO,0.01616321811821901,0.8920345002536784,0.028907833717475215,0.029505805800190722,0.956521739130423,1.0,0.23076923076923078,0.023786249592701206,0.0607422775472568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1578,46082,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1536422314430613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4353,53214,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9906646372399797,0.01160756435533587,0.012032310540191845,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07134624250806823,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1993,47588,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13278008298755187,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1177,45078,PAYLOAD,Non-Polar Inclined,US,LEO,0.0008893104879350161,0.5378995433789954,0.0015828496848185273,0.0018230773545745219,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.15168280313508528,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0647,56079,PAYLOAD,Polar,UK,LEO,0.01642260034386671,0.8918315575849821,0.029352142400933052,0.029926515958938693,1.0,1.0,0.23076923076923078,0.023786249592701206,0.04287690179806363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
AMAZONAS 4A,39616,PAYLOAD,,BRAZ,GEO,0.9995849884389635,0.00030441400304414,0.9900030546221987,0.9996914792169181,0.6086956521739069,1.0,1.0,0.47833170413815573,0.4221991701244813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-5562,56336,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9906646372399797,0.011635333648051985,0.012004263196275315,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
AEROCUBE 11-R3,43849,PAYLOAD,Polar,US,LEO,4.446552439675566e-05,0.8622019279553524,0.00011107717086445822,0.0001402367195826558,0.7826086956521721,0.0,0.09230769230769231,0.00032583903551645487,0.15087597971415398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
NAVSTAR 68 (USA 242),39166,PAYLOAD,Non-Polar Inclined,US,MEO,0.4673919487757158,0.5563673262303399,0.5662436477742911,0.5523924384360801,0.5652173913043441,1.0,0.6153846153846154,0.26523297491039427,0.4580451821115722,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
ONEWEB-0160,48060,PAYLOAD,Polar,UK,LEO,0.01654858599632418,0.8917300862506342,0.029602066035378082,0.030150894710270937,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.12713231904103273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2521,48648,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.11998616874135545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2030,47647,PAYLOAD,Non-Polar Inclined,US,LEO,0.005046837019031247,0.5381024860476914,0.009163866596317792,0.009592191619453638,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1313969571230982,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1323,45553,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16597510373443983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NAVSTAR 57 (USA 183),28874,PAYLOAD,Non-Polar Inclined,US,MEO,0.4673845378549831,0.5602232369355656,0.5661603398961428,0.5524485331239132,0.21739130434782794,1.0,0.6153846153846154,0.36086673183447376,0.7793914246196404,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-3671,51972,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011191024964594152,0.011583553037527347,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08690640848317197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR 2 ALEX-MADDY,44407,PAYLOAD,Sun-Synchronous,US,LEO,0.00011857473172466326,0.9902587519025874,0.0003054622198772599,0.0001963314074157176,0.8260869565217348,0.0,0.07692307692307693,0.0013033561420658195,0.14983863531581373,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-2413,47827,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12874596588289533,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1932,46770,PAYLOAD,Non-Polar Inclined,US,LEO,0.0002149167012509695,0.5378995433789954,0.00038877009802560335,0.0005048521904975596,0.8695652173912976,0.0,0.15384615384615385,0.04203323558162268,0.1243660673121254,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
GSAT 30,45026,PAYLOAD,,IND,GEO,0.9995849884389635,0.0007102993404363267,0.990058593207631,0.9996353845290852,0.8695652173912976,1.0,1.0,0.546594982078853,0.1771553711387736,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-1046,44751,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8260869565217348,1.0,0.15384615384615385,0.036656891495601175,0.18476256339326877,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3943,52557,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07941447671738128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2657,48655,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.11998616874135545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
OBJECT P,55261,UNKNOWN,Sun-Synchronous,PRC,LEO,0.0007188593110808023,0.9868087265347538,0.0013606953430896117,0.0014023671958265553,1.0,0.0,0.015384615384615385,0.0027696318018898664,0.016943291839557402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
ONEWEB-0187,48221,PAYLOAD,Polar,UK,LEO,0.01648929863046185,0.8918315575849821,0.029463219571797507,0.030038705334604815,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.1235592438911941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4681,53594,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06708160442600275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5554,56338,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9906646372399797,0.01160756435533587,0.012032310540191845,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1350,45535,PAYLOAD,Non-Polar Inclined,US,LEO,0.005135768067824745,0.5383054287163875,0.009358251645330594,0.009704380995119763,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16597510373443983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
YAOGAN-35 05C,53763,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.005632299756921796,0.35484525621511925,0.010330176890394602,0.010545801312615696,0.956521739130423,1.0,0.23076923076923078,0.04855001629195178,0.0660442600276625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-2323,47868,PAYLOAD,Non-Polar Inclined,US,LEO,0.002415960158890146,0.5381024860476914,0.004804087639887811,0.004263196275312728,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12840018441678192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR 2 KADI,43184,PAYLOAD,Sun-Synchronous,US,LEO,0.004920851366573775,0.9893455098934549,0.009052789425453334,0.009255623492455265,0.7826086956521721,1.0,0.07692307692307693,0.0013033561420658195,0.2594513600737667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ONEWEB-0289,49079,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029129988059204134,0.029730184551522973,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10995850622406639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2170,47753,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12955278930382663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
USA 176,28158,PAYLOAD,,US,GEO,0.9995849884389635,0.11638762049720953,0.989808669573186,0.999887810624334,0.17391304347825098,1.0,0.5384615384615384,0.38742261322906485,0.8473951129552789,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-2358,47898,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12840018441678192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CARTOSAT 2F,43111,PAYLOAD,Sun-Synchronous,IND,LEO,0.005543368708128299,0.9887366818873666,0.010080253255949571,0.010489706624782633,0.7826086956521721,1.0,0.23076923076923078,0.11567285760834148,0.26175656984785617,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
